university,fol_cnt,fan_cnt,wb_cnt,lvl,wb_cnt_since2015,ret_cnt,cmt_cnt,like_cnt
湖南外贸职业学院,55.0,178.0,95.0,4.0,0.0,0.634409,0.376344,0.043011
湖南大众传媒职业技术学院,121.285714,1561.142857,560.428571,15.857143,260.0,1.038886,0.869679,1.334209
湖南大学,343.833333,30635.333333,1330.166667,19.5,472.0,13.035828,4.834837,9.829374
湖南女子学院,409.5,10606.0,1243.0,21.5,343.0,1.764992,0.648703,1.912075
湖南工业大学,519.625,3997.0,3041.75,24.25,1108.0,1.451774,0.507443,1.498353
湖南工业大学科技学院,210.0,1142.0,787.5,18.0,224.0,0.563789,0.331186,0.404639
湖南工业职业技术学院,198.333333,3794.333333,1529.333333,22.0,472.0,1.307389,1.41241,2.177373
湖南工商职业学院,152.0,237.0,92.0,14.0,72.0,0.076087,0.119565,0.652174
湖南工学院,289.857143,6931.571429,750.285714,15.571429,326.0,0.59186,0.458629,1.35957
湖南工程学院,366.0,2038.75,1403.0,18.625,148.0,1.547203,1.391814,1.145774
湖南工程职业技术学院,59.8,722.6,226.0,12.6,72.0,0.681736,0.844485,2.70434
湖南工艺美术职业学院,245.0,5655.0,1437.0,24.0,556.0,0.903203,1.05571,1.475627
湖南师范大学,476.0,14776.571429,3341.285714,20.714286,657.0,1.820583,1.036448,2.317955
湖南文理学院,314.363636,1171.909091,679.090909,18.636364,322.0,0.685163,0.520724,1.951127
湖南民族职业学院,36.0,395.0,143.0,8.0,137.0,0.440559,0.094406,0.800699
湖南汽车工程职业学院,34.0,91.0,210.0,4.0,210.0,0.02381,0.028571,1.233333
湖南涉外经济学院,269.625,5312.125,2007.25,16.75,483.0,5.027448,3.678412,2.495383
湖南理工学院,282.777778,3822.222222,1427.555556,18.444444,604.0,1.814783,1.200724,4.834147
湖南生物机电职业技术学院,45.0,294.0,141.5,10.0,77.0,5.291367,0.190647,0.640288
湖南电气职业技术学院,1091.0,3107.0,746.0,8.0,0.0,6.631473,2.694687,1.199731
湖南科技大学,284.5,5424.25,1155.25,21.75,348.0,2.09436,0.939913,2.559219
湖南科技大学潇湘学院,105.0,411.0,623.0,12.0,16.0,0.294023,0.261712,0.132472
湖南科技学院,261.5,6029.5,2311.5,20.5,1142.0,2.74245,2.665013,8.939172
湖南科技职业学院,146.25,614.0,121.75,10.0,7.0,1.158111,1.205339,0.221766
湖南艺术职业学院,179.75,726.25,308.75,13.75,103.0,0.750203,0.350365,1.107056
湖南警察学院,184.5,476.0,162.5,14.0,101.0,0.690852,1.119874,2.785489
湖南财政经济学院,204.333333,2506.166667,1247.166667,21.166667,373.0,2.158219,1.400241,2.008313
湖南软件职业学院,8.0,59.0,17.5,3.5,16.0,0.0,0.057143,0.542857
湖南邮电职业技术学院,474.5,2806.0,1571.5,20.0,92.0,1.54315,1.322746,0.102663
湖南铁路科技职业技术学院,68.0,859.0,15.0,11.0,6.0,3.4,3.0,6.333333
湖南铁道职业技术学院,56.5,1475.0,436.5,13.5,123.0,0.596087,1.12313,2.63061
湖南高尔夫旅游职业学院,14.0,372.0,3.0,0.0,0.0,5.333333,1.0,5.666667
湖南高速铁路职业技术学院,55.25,271.0,99.0,9.75,72.0,0.311224,0.262755,1.341837
湖州师范学院,182.625,3202.625,1932.125,17.75,822.0,2.377057,2.045861,3.701257
湖州职业技术学院,404.0,3372.0,2141.5,23.0,1406.0,0.521699,0.486468,1.704853
湖北工业大学工程技术学院,275.5,3663.0,2527.2,23.6,558.0,0.938431,1.109,1.466587
湘南学院,303.888889,2906.333333,1073.777778,18.555556,352.0,1.32045,0.754543,2.284424
湖南水利水电职业技术学院,431.0,445.0,1143.0,23.0,632.0,0.136564,0.268722,1.335683
湘潭大学,472.0,6042.5,6605.333333,22.5,1306.0,1.362679,0.430032,0.999694
湘潭大学兴湘学院,314.0,2979.5,4562.5,17.5,1211.0,0.644149,0.445813,0.684304
湘西民族职业技术学院,0,0,0,0,0,0,0,0
邵阳学院,185.666667,3851.666667,1085.0,15.333333,545.0,0.365323,0.27991,2.105246
滁州学院,690.0,3506.0,1930.222222,20.666667,583.0,2.199606,1.13624,2.516726
滁州城市职业学院,56.5,415.5,374.5,7.5,361.0,0.391188,2.627503,10.639519
滨州医学院,128.571429,1288.142857,564.142857,10.857143,242.0,0.537298,0.288211,2.517997
滨州学院,69.125,925.125,666.625,10.25,418.0,0.924399,0.499809,2.528637
滨州职业学院,126.0,251.0,75.0,5.333333,71.0,0.484163,0.470588,1.656109
漯河医学高等专科学校,92.666667,511.666667,380.666667,10.333333,200.0,0.217602,0.202128,1.816248
漯河职业技术学院,1325.0,1708.0,666.0,18.0,280.0,0.189522,0.562404,2.067797
漯河食品职业学院,151.6,946.6,202.0,5.4,52.0,1.129611,0.43669,1.590229
漳州城市职业学院,92.5,508.0,752.5,17.5,453.0,0.802939,0.323313,1.174349
漳州理工职业学院,72.0,226.5,113.0,9.5,20.0,0.222222,0.311111,0.644444
漳州职业技术学院,149.0,1439.0,374.5,16.0,51.0,3.621984,0.723861,1.411528
潇湘职业学院,0,0,0,0,0,0,0,0
潍坊医学院,78.333333,2950.333333,1172.333333,10.0,369.0,10.50776,1.99063,1.248902
潍坊学院,216.333333,4365.666667,1284.666667,17.0,722.0,0.616545,0.544745,2.779917
潍坊护理职业学院,231.0,64.0,106.0,8.0,66.0,0.288462,0.163462,0.019231
潍坊科技学院,105.5,2191.0,1695.0,11.0,844.0,4.605713,0.493816,1.14311
潍坊职业学院,47.0,1222.0,551.0,9.0,551.0,0.38657,0.588022,14.274047
濮阳职业技术学院,70.0,857.5,67.0,4.5,2.0,1.029851,6.440299,0.238806
烟台大学,455.5,1460.0,1436.0,18.0,725.0,0.531824,0.169192,0.29524
焦作大学,66.0,650.25,573.25,11.5,527.0,0.323285,0.214067,2.108781
焦作工贸职业学院,346.0,392.0,187.0,7.0,33.0,0.461538,0.56044,0.620879
焦作师范高等专科学校,248.0,2767.0,535.0,16.0,522.0,0.441948,0.518727,5.014981
燕京理工学院,200.0,6128.0,2594.0,26.0,2093.0,2.029684,2.890517,11.893986
燕山大学,249.444444,2561.333333,889.777778,16.555556,337.0,1.745681,0.853355,2.738449
牡丹江大学,0,0,0,0,0,0,0,0
玉林师范学院,163.0,829.2,297.4,9.2,140.0,0.907797,2.302373,1.907797
玉溪农业职业技术学院,147.333333,269.666667,380.0,8.666667,18.0,0.45022,0.374449,0.204405
玉溪师范学院,85.333333,662.333333,206.333333,10.666667,158.0,0.410049,0.192869,1.466775
荆州职业技术学院,43.0,83.0,42.0,9.0,37.0,0.439024,2.292683,3.02439
珠海城市职业技术学院,183.0,1097.666667,429.0,13.666667,4.0,2.731402,1.51527,0.238058
珠海艺术职业学院,464.0,431.5,345.5,13.0,62.0,0.6415,0.338529,0.445202
青岛理工大学琴岛学院,293.0,689.333333,353.333333,11.666667,168.0,4.429799,0.808023,2.538682
琼州学院,66.0,585.0,179.0,7.0,0.0,0.391061,0.324022,0.240223
甘肃有色冶金职业技术学院,4.0,24.0,73.0,4.0,73.0,0.0,0.013699,0.136986
甘肃中医药大学,318.5,1007.5,786.0,15.5,86.0,0.62572,0.161228,0.352527
甘肃交通职业技术学院,93.25,303.25,119.0,9.75,84.0,2.158562,0.788584,5.245243
甘肃农业大学,1271.75,5019.375,4431.25,22.125,1774.0,2.752793,0.533869,2.721579
甘肃建筑职业技术学院,97.25,1036.0,309.5,14.25,80.0,1.230146,0.395462,0.6953
甘肃政法学院,267.857143,2373.0,801.142857,12.571429,475.0,0.904745,0.295073,0.595438
甘肃林业职业技术学院,21.0,518.0,155.0,4.0,80.0,0.56129,0.154839,1.154839
甘肃民族师范学院,75.0,401.5,140.5,8.0,116.0,0.770609,0.376344,1.767025
苏州经贸职业技术学院,93.6,1963.0,707.4,13.4,438.0,0.980134,0.459831,3.209465
电子科技大学,410.0,14237.0,3765.0,25.0,1324.0,2.807126,1.639157,3.969278
白城医学高等专科学校,36.0,123.0,36.0,1.0,6.0,2.25,0.222222,0.333333
白银矿冶职业技术学院,93.0,27.0,161.0,8.0,161.0,0.018634,0.0,0.254658
百色学院,73.2,705.7,183.1,7.8,71.0,1.795904,1.608757,9.946328
皖南医学院,133.5,2416.333333,1385.0,17.5,466.0,1.259941,0.450295,2.393103
安徽师范大学皖江学院,176.333333,3162.0,780.666667,20.666667,481.0,1.035129,0.884309,4.265574
皖西卫生职业学院,25.0,228.666667,59.0,6.333333,53.0,0.305085,0.418079,2.824859
皖西学院,381.0,3918.333333,2046.111111,20.111111,1517.0,0.413314,0.312503,1.193893
益阳医学高等专科学校,0,0,0,0,0,0,0,0
盐城卫生职业技术学院,155.0,579.0,867.0,9.0,708.0,0.079585,0.05421,0.695502
盐城工业职业技术学院,56.333333,454.666667,520.333333,9.333333,388.0,0.168771,0.354153,2.346844
盐城工学院,194.0,1571.375,1536.125,15.5,664.0,2.0,2.983079,2.495305
盐城师范学院,64.75,1444.75,1304.0,9.75,1273.0,0.748585,1.028499,5.740777
盘锦职业技术学院,66.0,1158.0,116.0,9.0,51.0,0.321739,0.373913,1.295652
重庆三峡职业学院,395.0,1391.0,1117.625,18.75,796.0,1.27912,1.182867,2.896014
石河子大学,369.0,4223.111111,560.333333,16.333333,179.0,1.515514,0.861691,2.107078
石家庄铁道大学四方学院,83.5,306.0,376.5,13.0,261.0,0.35514,0.293725,1.897196
福建商业高等专科学校,113.25,620.916667,678.5,20.583333,367.0,1.346782,0.576361,1.102475
福州大学至诚学院,140.833333,1614.333333,1062.5,16.0,164.0,1.592939,0.829797,0.262983
福州外语外贸学院,214.909091,3683.818182,979.545455,22.272727,355.0,1.571577,0.776504,0.926386
福州大学,370.0,20077.375,3462.875,20.75,882.0,7.514906,2.784225,4.207003
福州理工学院,62.0,55.0,48.0,9.0,48.0,0.4375,0.041667,0.8125
福州职业技术学院,428.4,2110.2,756.4,16.2,199.0,1.529842,0.836378,0.365814
福州英华职业学院,195.0,2474.0,824.0,20.0,96.0,1.398542,1.013366,0.461725
福州软件职业技术学院,136.0,640.0,146.0,16.0,16.0,0.753425,0.767123,0.356164
福建师范大学闽南科技学院,710.0,2756.0,3263.2,26.4,1103.0,1.558593,0.570242,1.250221
福建中医药大学,440.5,4126.25,3834.25,24.0,972.0,1.633047,0.707517,0.90397
福建体育职业技术学院,121.0,2134.0,310.0,15.0,43.0,0.164516,0.13871,0.2
福建农业职业技术学院,105.5,1368.0,511.0,14.5,361.0,0.596474,0.429971,1.662096
福建农林大学,435.0,11223.2,4011.6,26.0,1467.0,4.082099,2.194789,2.430753
福建卫生职业技术学院,68.5,1851.0,1120.5,18.5,557.0,1.015192,0.41689,1.978105
福建对外经济贸易职业技术学院,61.0,310.0,182.5,13.5,24.0,2.793956,0.81044,0.409341
福建工程学院,425.090909,5640.727273,3969.545455,25.636364,907.0,2.278324,1.692115,1.097506
福建师范大学,345.083333,11951.583333,5937.0,26.0,1637.0,6.948278,1.961518,2.342481
福建幼儿师范高等专科学校,214.0,2532.333333,431.666667,10.0,132.0,1.107502,0.579273,1.355762
福建林业职业技术学院,317.166667,1212.666667,1799.666667,18.833333,617.0,0.637923,0.696369,0.74303
福建江夏学院,293.0,2952.545455,2816.090909,25.0,954.0,1.775559,1.204635,1.620374
福建电力职业技术学院,92.0,153.0,13.0,5.0,0.0,0.833333,1.083333,0.083333
福建船政交通职业学院,136.230769,634.076923,416.076923,13.769231,87.0,0.934064,0.838088,0.433403
福建艺术职业学院,185.2,833.4,205.4,11.0,50.0,1.124388,1.374143,1.015671
福建警察学院,63.0,1297.0,84.666667,5.333333,16.0,2.509881,2.063241,2.632411
私立华联学院,35.0,185.0,58.0,10.0,0,0,0,0
辽宁科技大学,229.428571,1844.857143,836.142857,13.857143,618.0,4.714482,1.337961,6.885518
秦皇岛职业技术学院,132.5,739.0,125.5,11.0,11.0,2.302419,1.637097,0.822581
红河卫生职业学院,168.0,140.0,249.0,8.0,0.0,0.797571,0.668016,0.149798
绍兴文理学院,69.0,2444.75,796.5,13.0,273.0,1.504362,0.905369,1.228859
绍兴职业技术学院,91.833333,1020.833333,601.666667,12.5,20.0,0.712946,0.349593,0.327392
绥化学院,41.0,27.0,7.0,9.0,7.0,0.142857,0.857143,6.857143
绵阳师范学院,162.666667,2170.5,1751.833333,18.666667,873.0,1.287908,1.329534,4.159359
郑州铁路职业技术学院,254.3125,1037.375,806.6875,14.125,325.0,0.980972,0.641426,1.82508
长春科技学院,82.0,749.0,139.333333,11.0,73.0,0.685851,0.640288,4.242206
罗定职业技术学院,385.0,2978.0,425.666667,11.0,53.0,2.543103,0.992947,0.90047
聊城大学,468.666667,17548.0,1991.833333,10.333333,1191.0,2.013808,1.862274,7.006816
聊城职业技术学院,196.0,1180.0,858.0,21.0,534.0,0.365654,0.205607,1.234813
西南财经大学,302.0,23306.6,2949.7,22.3,708.0,3.061355,1.33323,3.562304
浙江舟山群岛新区旅游与健康职业学院,116.5,350.0,699.5,7.5,669.0,0.170136,0.226131,2.050969
芜湖职业技术学院,129.8,455.8,514.0,14.8,509.0,2.283262,12.369099,11.865002
苏州大学应用技术学院,377.25,1628.5,1473.25,14.75,168.0,1.242549,0.31149,0.431777
苏州信息职业技术学院,208.0,1271.0,1063.0,20.0,238.0,0.332392,0.241996,0.425612
苏州健雄职业技术学院,613.666667,1001.0,486.0,17.0,169.0,0.918213,0.562887,2.092784
苏州农业职业技术学院,135.0,1429.0,750.0,20.0,357.0,0.850067,0.492637,3.210174
苏州卫生职业技术学院,84.0,1716.0,243.0,9.0,195.0,0.748971,0.36214,21.954733
苏州工业职业技术学院,40.0,849.5,845.5,11.5,592.0,0.110517,0.105169,0.796197
苏州工艺美术职业技术学院,89.0,556.75,218.0,8.0,113.0,0.472895,0.482122,2.05075
苏州托普信息职业技术学院,1955.0,4507.0,2587.0,17.0,412.0,2.370736,0.179203,0.14961
苏州科技学院,140.142857,884.571429,495.285714,14.285714,186.0,0.783261,0.478788,1.460029
苏州高博软件技术职业学院,80.0,280.0,322.5,12.0,214.0,0.197802,0.138148,0.88854
茂名职业技术学院,99.0,1565.333333,221.333333,10.333333,5.0,1.826748,0.835866,0.268997
荆州理工职业学院,110.5,222.5,191.0,11.5,56.0,0.385827,0.204724,0.52231
荆楚理工学院,155.0,1179.333333,577.666667,15.333333,248.0,50.204638,2.228986,3.329275
莆田学院,442.538462,2495.769231,2233.923077,23.0,617.0,1.041828,0.647291,1.014829
菏泽医学专科学校,42.5,226.5,78.0,5.0,7.0,0.359649,0.807018,1.333333
菏泽学院,91.5,467.5,165.0,10.5,151.0,0.209726,0.136778,0.948328
萍乡学院,76.0,419.0,409.0,19.0,366.0,0.102689,0.748166,2.753056
营口理工学院,55.0,144.0,74.666667,5.333333,41.0,1.15,1.077273,0.668182
营口职业技术学院,75.0,364.0,27.0,12.0,8.0,424.111111,1.851852,2.444444
蚌埠医学院,281.75,1952.25,1381.0,17.25,426.0,0.818478,0.48917,2.232892
蚌埠学院,232.5,1455.833333,1738.083333,22.583333,1118.0,0.882421,0.894798,3.127151
重庆工商大学融智学院,102.666667,1523.666667,1004.333333,20.333333,234.0,0.544609,0.635549,1.327592
衡水学院,101.0,1130.0,596.0,10.0,258.0,36.568782,4.642617,21.27288
衡阳师范学院,205.857143,969.0,574.571429,15.0,216.0,1.699475,1.157036,2.507603
衢州职业技术学院,400.0,1050.0,1271.0,10.0,0.0,0.479528,0.284252,0.027559
襄阳汽车职业技术学院,42.5,167.0,363.5,4.0,5.0,0.216253,0.161157,0.067493
西京学院,430.933333,8855.8,2241.2,18.6,313.0,1.535884,0.56884,1.736061
西北农林科技大学,416.125,9366.0,2808.5,20.875,1127.0,2.95938,1.946593,6.314589
西北大学,376.5,17953.5,2616.0,23.25,901.0,4.68994,2.597787,3.596579
西北大学现代学院,352.0,2106.333333,4844.0,26.0,1759.0,1.040214,0.380203,0.750106
西北工业大学,247.066667,7229.866667,831.466667,13.6,122.0,4.11297,1.958804,2.819332
西北师范大学知行学院,387.333333,881.666667,1039.166667,15.833333,485.0,0.486323,0.248485,1.394431
西北政法大学,405.142857,4830.857143,1822.428571,18.0,278.0,1.389555,0.944898,0.955774
西北民族大学,487.5,3602.6,3812.7,24.0,1644.0,1.606733,0.69417,2.212233
西华大学,526.25,15267.75,6066.0,28.5,1715.0,4.426653,2.636884,5.646611
西华师范大学,425.363636,6599.090909,2026.909091,22.636364,867.0,3.257485,2.758425,6.38366
西南交通大学希望学院,233.555556,2688.111111,1324.0,19.777778,663.0,1.242824,1.033073,2.575958
西南大学,364.5,57177.5,6527.5,28.5,2356.0,10.623437,6.257401,17.615214
西南政法大学,195.615385,9507.076923,2054.769231,18.846154,428.0,6.144739,2.3182,3.267303
西南民族大学,230.777778,3279.777778,2318.555556,20.0,1015.0,1.626065,1.033549,3.861691
西南石油大学,289.461538,3978.307692,1515.692308,20.461538,691.0,1.445919,1.474587,4.116736
西南科技大学,378.875,7158.875,3832.125,26.0,1418.0,2.017371,1.409595,3.445975
西南科技大学城市学院,285.857143,1046.214286,451.214286,13.142857,104.0,1.080471,0.67181,1.034677
西宁城市职业技术学院,0,0,0,0,0,0,0,0
西安交通大学,262.222222,26140.111111,3643.111111,18.555556,503.0,5.016761,2.068216,3.683335
西安交通工程学院,428.5,697.5,269.5,13.5,183.0,0.402985,0.389925,3.235075
西安体育学院,217.25,1443.5,822.5,15.5,236.0,0.914634,0.902439,1.264329
西安医学院,470.333333,4653.0,1506.0,19.333333,413.0,2.041102,7.545212,3.533437
西安医学高等专科学校,151.0,1720.0,1197.0,18.0,338.0,0.204184,0.254393,0.716318
西安城市建设职业学院,321.5,29092.0,3157.0,21.5,920.0,10.017874,3.436876,0.566506
西安培华学院,263.5,2097.916667,1300.666667,19.75,560.0,1.236108,1.247314,4.155824
西安外事学院,163.181818,4875.636364,1525.818182,15.545455,314.0,3.091422,1.358478,1.229621
西安工业大学,506.333333,1517.25,719.333333,15.916667,291.0,0.88317,0.621481,1.460995
西安工业大学北方信息工程学院,48.0,477.2,66.6,6.6,12.0,0.340517,0.306034,0.137931
西安工程大学,145.181818,2095.818182,604.636364,14.727273,158.0,1.112202,0.400237,0.667118
西安建筑科技大学,296.0,2572.25,1122.0,16.25,620.0,0.767632,0.567025,0.994395
西安文理学院,275.25,1070.75,929.25,14.0,224.0,0.912551,0.748178,0.888529
西安欧亚学院,520.230769,6204.692308,4147.769231,21.384615,423.0,1.743532,1.199642,0.789011
西安汽车科技职业学院,326.0,6283.0,582.0,12.5,88.0,1.092863,0.44712,0.730868
西安海棠职业学院,319.0,4517.0,1779.0,19.0,908.0,1.597852,1.462411,5.350835
西安理工大学,242.888889,3161.333333,1389.555556,17.111111,451.0,1.347191,1.088756,2.716813
西安理工大学高科学院,152.666667,880.0,805.333333,19.666667,463.0,0.348176,0.234521,1.622137
西安电子科技大学,358.272727,9585.454545,1830.818182,17.090909,441.0,3.536598,1.525097,1.876252
西安石油大学,135.333333,3754.833333,449.5,13.333333,161.0,0.802966,0.65678,0.900847
西安科技大学,129.0,3078.0,1141.0,14.5,630.0,0.806354,1.043369,2.878467
西安美术学院,212.230769,1426.846154,700.0,10.461538,211.0,0.765101,0.258444,0.596435
西安航空学院,72.571429,753.857143,330.142857,11.571429,147.0,0.970499,0.64295,2.291974
西安航空职业技术学院,141.333333,1668.333333,1354.333333,19.0,765.0,0.333169,0.276984,0.857319
西安邮电大学,209.333333,4676.5,1519.5,17.833333,394.0,2.934651,2.205143,2.594206
西安铁路职业技术学院,306.0,560.5,343.0,12.0,124.0,0.55102,0.27551,0.534985
西安音乐学院,83.5,1189.5,10.0,4.5,8.0,2.65,0.75,11.9
西藏大学,154.0,5822.0,48.0,5.0,0.0,2.361702,5.574468,0.829787
西藏藏医学院,147.0,262.0,364.0,15.0,111.0,0.400552,0.168508,0.143646
西安财经学院行知学院,52.25,335.0,703.5,12.0,341.0,0.146341,0.198817,0.654841
中国计量学院现代科技学院,270.0,1590.0,1184.0,21.0,61.0,1.401695,0.683898,0.484746
许昌学院,220.0,3710.0,2667.5,21.75,1139.0,1.614448,1.043413,4.549558
许昌电气职业学院,173.0,572.0,763.0,14.0,279.0,0.353018,0.388451,0.677165
许昌职业技术学院,53.0,472.0,188.0,9.0,23.0,0.83378,0.324397,1.745308
长江大学文理学院,104.333333,787.666667,397.0,11.166667,221.0,1.113485,0.687138,2.012461
集美大学诚毅学院,203.8,4568.4,1230.8,21.2,419.0,2.153464,1.514115,1.727459
贵州医科大学,124.666667,1283.0,464.333333,14.833333,250.0,1.033381,0.75341,1.610553
贵州大学科技学院,83.8,754.0,422.0,17.4,222.0,0.931796,0.449087,0.993276
贵州交通职业技术学院,50.0,154.0,176.5,9.0,45.0,0.280453,0.133144,0.212465
贵州医科大学神奇民族医药学院,27.0,1002.0,201.0,13.0,97.0,0.731343,1.099502,1.781095
贵州商学院,34.0,45.0,20.0,4.0,20.0,0.2,0.05,0.4
贵州城市职业学院,397.0,1279.0,215.0,11.0,215.0,0.669767,1.874419,3.306977
贵州大学,301.25,18373.5,3451.5,26.25,1376.0,3.394361,3.346584,6.026649
贵州大学明德学院,320.0,9403.0,2013.0,23.0,745.0,0.495267,0.370204,1.135027
贵州工业职业技术学院,41.0,34.0,12.0,1.0,0.0,0.0,0.0,0.0
贵州工商职业学院,121.0,771.0,1618.0,15.0,1122.0,0.179503,0.103106,1.11677
贵州工程应用技术学院,137.0,249.0,677.0,13.666667,568.0,0.214392,0.086849,0.392556
贵州师范大学,354.0,5748.7,4220.4,23.5,1021.0,1.973257,0.510923,1.300581
贵州师范学院,155.166667,1818.0,957.5,15.833333,193.0,0.661654,0.755377,0.894562
贵州民族大学人文科技学院,104.5,2344.0,1124.666667,14.666667,243.0,2.204196,1.695744,1.01811
贵州民族大学,107.5,1341.0,601.5,15.25,390.0,0.724268,0.758159,0.97113
贵州理工学院,21.0,156.0,26.0,4.0,0.0,1.346154,1.384615,0.961538
贵州职业技术学院,6.0,192.0,1.0,0.0,0.0,0.0,1.0,1.0
贵州航天职业技术学院,21.0,2365.0,190.0,4.0,190.0,0.136842,0.184211,1.478947
贵州警官职业学院,740.5,2489.5,524.5,15.5,148.0,0.844614,0.244995,0.621544
贵州财经大学,200.090909,3460.909091,1455.090909,21.181818,320.0,1.759546,1.304386,2.245472
贵州财经大学商务学院,99.75,597.0,116.0,12.25,22.0,0.524496,0.576369,0.740634
贵阳学院,319.75,2321.25,2160.5,21.0,976.0,2.39932,0.973613,3.097455
贺州学院,149.5,20356.5,3022.0,21.5,1543.0,0.86467,1.302418,4.605918
赣南医学院,257.75,1849.25,1230.0,15.5,671.0,1.453131,1.721692,5.198051
赣南师范学院,314.8,4450.0,1195.6,19.6,487.0,1.610383,0.88172,2.539819
赣南师范学院科技学院,641.0,15765.0,4528.0,27.0,1624.0,1.029535,0.784186,1.504651
赣州师范高等专科学校,100.0,1784.0,269.0,9.0,269.0,0.951673,0.215613,7.066914
赣西科技职业学院,234.0,297.0,23.0,4.0,0.0,0.347826,0.521739,0.521739
赤峰学院,35.0,344.5,2.5,2.5,2.0,0.0,0.6,1.2
辽东学院,38.0,1246.0,64.0,14.0,64.0,0.6875,1.859375,9.03125
辽宁医学院,53.375,851.875,100.0,9.75,61.0,13.865,12.2125,4.39
辽宁中医药大学,109.0,1436.0,817.0,19.0,51.0,0.883005,0.605911,1.688424
辽宁中医药大学杏林学院,106.5,625.75,263.0,13.75,81.0,0.356663,0.35954,0.975072
辽宁传媒学院,386.0,1133.0,425.333333,11.666667,378.0,1.022065,0.807723,5.220646
辽宁何氏医学院,273.0,2260.5,1130.0,17.75,296.0,3.603958,0.570746,3.464286
辽宁医药职业学院,2.0,94.0,2.0,4.0,2.0,0.5,1.0,2.5
辽宁商贸职业学院,8.0,413.0,1.0,2.0,0.0,1.0,3.0,2.0
辽宁地质工程职业学院,48.0,585.0,641.0,11.0,638.0,0.333856,0.501567,1.30721
辽宁城市建设职业技术学院,39.5,540.0,290.5,14.5,184.0,0.19105,0.261618,1.376936
辽宁大学,186.5,13223.75,1942.0,20.75,549.0,6.071164,2.920106,2.503307
辽宁对外经贸学院,330.0,3574.0,1667.0,23.0,1597.0,2.01259,1.970024,6.445444
辽宁工业大学,194.666667,2590.0,286.666667,9.666667,46.0,0.772992,1.111758,0.37369
辽宁师范大学,113.181818,815.454545,305.272727,14.545455,155.0,0.598922,0.589045,1.663274
辽宁师范大学海华学院,147.0,1819.0,323.0,13.0,323.0,0.44582,0.860681,5.040248
辽宁广告职业学院,8.0,745.0,67.0,4.0,20.0,2.5,0.424242,1.454545
辽宁机电职业技术学院,101.0,2251.0,1169.0,23.0,567.0,0.58547,1.12906,3.752137
辽宁林业职业技术学院,41.666667,291.666667,132.666667,9.333333,88.0,0.867684,0.21374,1.760814
辽宁理工学院,22.0,1546.0,251.0,4.0,251.0,0.505976,2.505976,6.832669
辽宁理工职业学院,31.0,77.0,37.0,3.0,3.0,0.216216,0.135135,0.297297
辽宁石油化工大学,166.5,1061.0,161.0,15.0,97.0,0.4,0.35625,0.715625
辽宁科技学院,33.0,568.0,315.0,7.0,0.0,0.428571,0.266667,0.034921
辽宁装备制造职业技术学院,26.0,856.0,68.0,20.0,62.0,0.387097,0.048387,2.693548
辽宁警察学院,216.0,1386.0,486.0,15.0,485.0,0.729897,1.486598,7.610309
辽宁轻工职业学院,280.0,144.0,3.0,4.0,2.0,0.0,0.0,1.5
辽宁轨道交通职业学院,2.0,13.0,11.0,4.0,11.0,0.181818,0.181818,0.818182
辽阳职业技术学院,178.0,1552.0,2512.0,26.0,2013.0,0.248859,0.046869,1.80589
达州职业技术学院,150.0,2187.0,690.0,21.0,470.0,2.076923,3.908563,10.767779
曲阜远东职业技术学院,20.0,55.0,34.0,6.0,0.0,1.235294,1.735294,0.470588
连云港师范高等专科学校,59.5,629.0,176.5,10.5,169.0,0.133144,0.311615,7.23796
连云港职业技术学院,56.5,350.5,129.0,6.5,120.0,0.131783,0.20155,0.771318
南通师范高等专科学校,71.0,183.0,253.0,16.0,126.0,0.206349,0.071429,1.769841
遵义医学院,74.0,591.666667,1302.666667,13.333333,342.0,0.312154,0.205279,1.128055
遵义师范学院,76.0,793.666667,1150.333333,15.0,384.0,0.503358,0.371095,0.988321
遵义职业技术学院,80.0,367.0,90.0,7.0,0.0,0.577778,0.966667,0.233333
邢台职业技术学院,343.166667,1350.833333,1898.0,14.666667,834.0,0.970197,4.728402,4.796434
邯郸学院,133.6,270.2,240.0,14.0,151.0,0.528448,0.45431,2.006897
邵阳医学高等专科学校,59.0,200.0,515.0,14.0,110.0,0.050584,0.035019,0.694553
邵阳职业技术学院,67.5,169.0,41.5,7.0,29.0,0.313253,0.13253,0.73494
郑州商贸旅游职业学院,412.0,456.0,96.0,10.0,2.0,1.978947,1.073684,0.063158
郑州大学,618.555556,43586.0,5989.0,24.888889,2201.0,13.855084,5.924792,7.90965
郑州工业应用技术学院,484.615385,3015.846154,1816.230769,21.153846,973.0,1.982787,0.718436,3.582057
郑州工业安全职业学院,99.0,219.0,2.0,1.0,0.0,0.0,0.0,0.0
郑州师范学院,218.0,1890.818182,1716.090909,20.545455,1203.0,1.189577,1.011415,3.991145
郑州幼儿师范高等专科学校,52.5,306.5,151.0,10.5,130.0,0.112583,0.701987,1.307947
郑州旅游职业学院,107.333333,521.0,77.666667,5.666667,17.0,8.730435,0.973913,0.904348
郑州理工职业学院,461.75,258.0,237.75,7.75,120.0,0.228814,0.305085,0.350636
郑州电力职业技术学院,49.0,247.0,368.0,6.0,12.0,0.027248,0.049046,0.084469
郑州电力高等专科学校,249.5,1729.25,1464.75,14.75,586.0,0.717464,0.926957,1.607112
郑州电子信息职业技术学院,113.0,553.5,328.0,12.5,224.0,10.863077,7.976923,2.750769
