university,51_2,51_6,50_1,50_5,61_1,61_5,62_1,62_5,63_1,63_5,64_1,64_5,53_1,53_5,52_1,52_5,21_1,21_5,22_1,22_5,23_1,23_5,46_1,46_5,44_1,44_5,45_1,45_5,42_1,42_5,43_1,43_5,41_1,41_5,11_11,11_15,13_1,13_5,12_1,12_5,15_1,15_5,14_1,14_5,33_1,33_5,32_1,32_5,31_1,31_5,37_1,37_5,36_1,36_5,35_1,35_5,34_11,34_15,54_1,54_5,65_11,65_15
江汉大学,39.0,49.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.6666666667,51.3333333333,50.0,52.3333333333,-1,-1,-1,-1,33.0,79.0,-1,-1,16.0,11.6666666667,81.3333333333,84.3333333333,43.0,53.0,49.6666666667,65.5,54.3333333333,63.0,-5.0,4.0,44.0,52.0,16.0,15.0,-1,-1,41.6666666667,45.6666666667,160.0,168.666666667,9.0,10.3333333333,-1,35.0,28.0,43.5,36.0,45.3333333333,71.0,85.0,42.0,43.6666666667,-1,-1,38.0,39.6666666667
湖北医药学院,-1,62.3333333333,9.66666666667,55.3333333333,-1,48.0,11.6666666667,45.6666666667,-1,24.3333333333,-1,26.6666666667,-1,72.6666666667,3.0,59.6666666667,-1,32.0,-1,69.3333333333,-1,80.0,-1,33.3333333333,-1,24.0,40.0,92.3333333333,9.66666666667,45.3333333333,-1,73.0,9.66666666667,60.6666666667,-1,-0.333333333333,-1,47.0,-1,11.0,-1,95.0,18.3333333333,37.3333333333,-1,190.666666667,-1,19.0,-1,14.0,-1,54.0,-1,50.6666666667,32.0,109.0,9.66666666667,29.6666666667,-1,-1,-1,68.0
长治学院,17.3333333333,29.0,-1,-1,10.3333333333,14.6666666667,-1,-1,8.0,6.33333333333,-1,-1,7.33333333333,5.33333333333,7.33333333333,5.66666666667,12.3333333333,12.3333333333,24.3333333333,21.6666666667,55.0,72.0,-1,-1,-1,-1,-1,-1,11.3333333333,10.0,-1,-1,8.0,9.33333333333,-1,-1,13.3333333333,16.3333333333,-1,-1,24.3333333333,21.6666666667,1.66666666667,-5.66666666667,-1,-1,-1,-1,-1,-1,-1,-1,-0.666666666667,-9.0,37.3333333333,36.0,12.6666666667,24.3333333333,-1,-1,-1,-1
桂林理工大学,35.6666666667,46.0,23.6666666667,29.3333333333,24.3333333333,37.0,24.6666666667,29.3333333333,20.6666666667,15.3333333333,-1,-1,32.0,46.6666666667,44.0,74.3333333333,17.0,29.0,55.3333333333,46.0,46.6666666667,83.0,29.0,32.6666666667,11.0,30.0,68.3333333333,130.666666667,18.6666666667,42.0,29.0,62.3333333333,29.0,57.6666666667,-6.33333333333,-10.0,23.0,59.3333333333,2.66666666667,2.66666666667,39.0,64.6666666667,17.3333333333,47.6666666667,131.666666667,165.666666667,5.66666666667,9.66666666667,-3.0,4.33333333333,22.6666666667,57.0,20.0,41.6666666667,52.3333333333,81.0,22.6666666667,36.0,-1,-1,44.3333333333,46.6666666667
西安邮电大学,48.3333333333,75.0,34.3333333333,48.3333333333,70.0,86.6666666667,66.3333333333,70.0,56.3333333333,89.6666666667,32.0,40.6666666667,81.0,104.666666667,93.3333333333,137.666666667,76.6666666667,115.0,83.3333333333,101.0,68.3333333333,107.0,32.3333333333,48.3333333333,27.6666666667,45.0,98.0,115.666666667,41.3333333333,62.0,55.6666666667,80.3333333333,74.0,104.333333333,11.6666666667,26.6666666667,49.0,94.0,62.3333333333,94.0,108.666666667,160.333333333,55.0,91.6666666667,168.666666667,202.333333333,18.0,27.0,2.0,6.66666666667,72.3333333333,122.0,40.3333333333,56.0,101.333333333,149.0,54.6666666667,95.3333333333,-1,-1,79.0,96.6666666667
湖北理工学院,20.6666666667,39.6666666667,26.0,28.3333333333,21.0,28.0,6.33333333333,21.0,31.0,19.0,15.0,14.6666666667,10.3333333333,29.6666666667,19.3333333333,45.3333333333,20.0,14.6666666667,16.3333333333,44.0,21.0,45.0,15.6666666667,19.0,0.0,17.6666666667,51.0,68.6666666667,13.3333333333,23.6666666667,24.0,45.3333333333,29.3333333333,53.0,-1,-1,37.3333333333,42.3333333333,-4.33333333333,-0.333333333333,-1,62.6666666667,16.0,23.6666666667,141.666666667,163.0,2.66666666667,6.66666666667,5.0,11.0,10.6666666667,39.0,22.3333333333,38.3333333333,48.0,72.3333333333,22.3333333333,34.6666666667,63.6666666667,33.0,9.33333333333,25.0
西南财经大学,108.666666667,149.666666667,119.333333333,145.333333333,134.0,180.333333333,112.333333333,154.666666667,130.666666667,180.666666667,112.333333333,153.666666667,145.333333333,191.666666667,157.0,224.666666667,129.0,192.333333333,172.333333333,210.0,177.0,229.333333333,160.666666667,185.666666667,82.0,111.333333333,161.333333333,216.666666667,92.3333333333,131.0,108.666666667,157.0,108.333333333,146.666666667,107.666666667,139.0,114.666666667,155.0,122.666666667,169.333333333,152.333333333,230.333333333,97.3333333333,147.0,223.666666667,281.0,58.6666666667,60.6666666667,79.0,115.0,119.0,171.333333333,96.0,131.0,150.666666667,214.666666667,97.6666666667,148.666666667,-1,214.0,166.0,207.333333333
西南民族大学,20.6666666667,52.0,29.6666666667,31.3333333333,41.0,37.6666666667,29.3333333333,17.0,2.66666666667,-3.66666666667,0.0,-6.33333333333,69.6666666667,84.3333333333,90.6666666667,116.333333333,43.6666666667,39.0,111.333333333,99.3333333333,72.0,68.3333333333,30.0,13.3333333333,26.3333333333,21.3333333333,110.666666667,130.333333333,41.3333333333,42.6666666667,39.3333333333,48.0,45.0,36.3333333333,5.66666666667,-5.66666666667,52.6666666667,54.3333333333,15.3333333333,9.66666666667,92.6666666667,124.0,54.0,70.6666666667,166.666666667,167.0,11.6666666667,7.33333333333,2.0,13.6666666667,32.6666666667,28.3333333333,39.3333333333,43.3333333333,57.0,66.0,26.0,25.0,131.333333333,147.333333333,-14.0,-4.33333333333
安徽理工大学,32.3333333333,88.3333333333,-1,55.3333333333,-1,73.3333333333,-1,46.0,-1,-1,-1,32.0,57.0,61.0,58.0,117.666666667,-1,40.3333333333,-1,70.3333333333,-1,86.6666666667,27.0,83.3333333333,-1,36.3333333333,85.0,116.5,22.0,44.3333333333,-1,64.3333333333,34.3333333333,92.6666666667,-9.0,-2.66666666667,28.0,74.3333333333,-1,38.6666666667,-1,79.6666666667,29.3333333333,71.3333333333,150.0,199.333333333,12.6666666667,19.3333333333,10.3333333333,21.6666666667,28.6666666667,102.666666667,20.0,61.3333333333,-1,106.666666667,44.6666666667,63.0,-1,-1,-1,98.0
中国民航大学,78.0,101.333333333,51.6666666667,76.3333333333,82.6666666667,118.333333333,76.6666666667,101.666666667,35.0,57.3333333333,42.6666666667,59.6666666667,109.333333333,125.0,94.3333333333,125.333333333,98.6666666667,133.0,97.0,150.666666667,112.333333333,174.0,103.0,121.333333333,41.3333333333,49.6666666667,106.666666667,159.666666667,68.6666666667,93.3333333333,88.3333333333,109.0,76.3333333333,101.666666667,53.0,60.6666666667,83.3333333333,108.333333333,58.0,141.666666667,98.3333333333,156.0,66.3333333333,95.3333333333,185.666666667,229.666666667,27.0,30.3333333333,35.3333333333,32.0,91.0,130.333333333,46.3333333333,86.0,120.333333333,159.666666667,72.6666666667,89.0,169.666666667,175.666666667,114.666666667,127.333333333
赣南医学院,17.0,49.3333333333,11.0,42.0,16.3333333333,35.0,17.3333333333,38.6666666667,-1,12.0,-1,-1,27.0,70.6666666667,-1,57.0,18.0,31.0,23.0,50.6666666667,21.0,53.3333333333,13.0,29.3333333333,3.33333333333,30.0,30.6666666667,82.3333333333,10.0,24.0,24.0,64.0,22.3333333333,55.3333333333,-1,-1,-1,31.3333333333,1.33333333333,3.66666666667,-1,-1,-1,-1,161.0,192.666666667,6.33333333333,20.3333333333,-3.0,4.66666666667,-1,38.6666666667,6.33333333333,36.6666666667,47.3333333333,107.333333333,12.0,31.3333333333,-1,-1,-1,37.3333333333
广州中医药大学,85.3333333333,110.0,89.0,97.6666666667,71.0,119.666666667,58.0,50.3333333333,99.0,96.6666666667,84.0,86.6666666667,112.666666667,135.0,106.0,145.333333333,81.0,127.0,125.0,146.333333333,129.0,174.0,100.0,125.333333333,50.0,65.0,133.0,183.666666667,69.6666666667,103.0,93.6666666667,131.666666667,84.3333333333,107.333333333,-1,94.3333333333,87.0,107.0,86.3333333333,117.666666667,116.0,166.0,64.6666666667,89.3333333333,201.333333333,246.666666667,25.3333333333,40.3333333333,-1,86.0,94.3333333333,134.0,66.3333333333,96.6666666667,127.333333333,167.666666667,60.3333333333,82.3333333333,-1,-1,148.333333333,150.333333333
湖南科技大学,70.3333333333,87.0,59.6666666667,67.3333333333,60.0,62.0,60.6666666667,76.3333333333,61.6666666667,70.6666666667,45.0,51.6666666667,80.0,90.0,88.0,125.666666667,72.3333333333,93.6666666667,111.333333333,116.666666667,103.666666667,137.333333333,73.0,77.6666666667,35.0,48.6666666667,94.6666666667,142.666666667,57.0,77.6666666667,65.3333333333,88.6666666667,62.0,89.6666666667,17.6666666667,40.3333333333,61.6666666667,81.6666666667,21.0,79.0,93.6666666667,132.333333333,52.3333333333,70.3333333333,127.0,191.666666667,28.6666666667,29.6666666667,8.33333333333,33.3333333333,67.6666666667,97.0,47.6666666667,68.0,102.333333333,138.333333333,50.3333333333,81.3333333333,63.0,105.0,99.6666666667,97.3333333333
湖南科技学院,21.6666666667,25.0,23.0,20.0,19.0,21.6666666667,10.6666666667,17.0,-1,-1,-1,-1,22.3333333333,18.3333333333,13.6666666667,22.0,12.0,8.33333333333,24.3333333333,21.6666666667,-1,-1,7.33333333333,6.66666666667,2.66666666667,16.3333333333,53.3333333333,65.0,17.3333333333,26.6666666667,13.6666666667,19.0,18.0,25.6666666667,-13.3333333333,-9.33333333333,18.6666666667,26.0,-7.0,-4.0,30.6666666667,38.6666666667,9.66666666667,8.33333333333,143.333333333,154.333333333,1.33333333333,1.33333333333,3.0,6.0,16.3333333333,19.0,12.0,6.66666666667,38.3333333333,45.3333333333,6.66666666667,35.3333333333,-1,-1,27.3333333333,35.0
中国人民公安大学,80.6666666667,96.3333333333,71.6666666667,81.6666666667,75.3333333333,87.6666666667,66.0,86.0,83.0,99.3333333333,59.6666666667,61.6666666667,100.333333333,123.0,98.0,133.333333333,97.6666666667,138.333333333,143.333333333,152.0,130.333333333,160.333333333,86.3333333333,88.6666666667,62.3333333333,79.6666666667,124.333333333,157.333333333,64.3333333333,89.0,81.3333333333,112.333333333,78.0,101.666666667,78.0,80.0,80.3333333333,118.333333333,93.0,130.0,111.0,156.333333333,66.6666666667,95.0,215.0,253.333333333,48.0,51.0,72.3333333333,89.3333333333,96.6666666667,136.333333333,61.3333333333,77.6666666667,127.5,183.5,63.6666666667,87.3333333333,159.666666667,193.5,118.333333333,115.666666667
广西科技大学,33.3333333333,35.6666666667,18.6666666667,26.0,23.6666666667,29.6666666667,-1,25.6666666667,-1,14.0,-1,9.66666666667,35.6666666667,47.0,37.6666666667,62.0,-1,23.0,-1,41.6666666667,-1,57.0,-1,26.6666666667,-1,17.6666666667,70.3333333333,83.6666666667,14.3333333333,32.6666666667,33.3333333333,53.6666666667,30.3333333333,46.0,-1,-1,26.0,46.3333333333,-1,-2.33333333333,39.3333333333,51.0,-1,38.6666666667,143.666666667,158.0,5.66666666667,6.33333333333,-1,-1,-1,44.6666666667,-1,28.3333333333,-1,72.6666666667,13.3333333333,31.3333333333,-1,-1,-1,-1
上海海事大学,82.3333333333,94.6666666667,84.3333333333,78.3333333333,-1,50.0,68.6666666667,81.0,-1,-1,70.0,70.0,106.0,107.0,101.666666667,134.333333333,89.6666666667,122.666666667,129.666666667,136.0,137.0,161.666666667,110.333333333,99.3333333333,55.0,58.6666666667,136.333333333,159.333333333,72.6666666667,98.6666666667,92.3333333333,120.0,78.0,102.333333333,41.0,37.0,85.0,107.0,91.0,113.666666667,125.0,170.333333333,65.0,85.6666666667,204.333333333,238.333333333,43.3333333333,44.6666666667,63.0,81.3333333333,95.3333333333,123.0,71.6666666667,96.0,128.666666667,164.0,75.0,100.0,171.0,169.0,128.333333333,119.333333333
湖南工学院,20.0,28.6666666667,20.0,19.6666666667,24.0,25.0,18.0,17.6666666667,19.5,12.6666666667,14.0,8.33333333333,24.5,29.6666666667,31.3333333333,39.6666666667,12.0,12.3333333333,45.5,33.3333333333,29.0,38.3333333333,19.0,20.0,5.0,12.3333333333,48.0,79.3333333333,8.5,19.6666666667,20.3333333333,27.0,27.3333333333,41.3333333333,-1,-16.0,28.5,42.3333333333,-6.33333333333,-3.0,40.3333333333,46.6666666667,14.5,20.0,154.0,157.0,7.0,7.0,0.0,15.6666666667,13.0,20.0,22.5,23.3333333333,53.3333333333,73.6666666667,25.3333333333,29.6666666667,-1,-1,33.5,31.0
长春工程学院,26.3333333333,34.0,9.66666666667,17.3333333333,26.0,31.3333333333,12.0,20.6666666667,13.0,22.6666666667,8.0,14.3333333333,24.6666666667,32.6666666667,33.6666666667,34.3333333333,44.0,55.0,62.3333333333,71.3333333333,57.3333333333,81.3333333333,4.33333333333,13.3333333333,14.3333333333,9.0,51.3333333333,57.6666666667,19.0,20.6666666667,18.3333333333,34.3333333333,32.3333333333,41.0,-8.33333333333,-4.66666666667,37.6666666667,55.6666666667,18.6666666667,29.6666666667,46.0,69.0,30.0,40.6666666667,151.0,152.666666667,4.33333333333,7.0,-6.0,-0.333333333333,45.6666666667,59.0,13.3333333333,24.0,44.6666666667,58.6666666667,20.0,27.3333333333,-1,-1,40.6666666667,36.3333333333
四川民族学院,-6.66666666667,-2.66666666667,6.0,23.0,-1,-1,-1,-1,-1,-1,-1,-1,12.3333333333,6.0,12.0,32.0,-1,-1,-1,-1,-1,-1,-16.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.999,-1,-1,-1
常州大学,47.0,83.6666666667,60.6666666667,65.0,53.3333333333,57.3333333333,35.3333333333,66.3333333333,23.0,26.0,36.3333333333,34.6666666667,42.0,39.0,84.3333333333,103.666666667,41.3333333333,42.0,94.0,97.3333333333,112.0,138.333333333,83.0,73.0,11.3333333333,24.3333333333,72.3333333333,91.6666666667,32.3333333333,43.6666666667,42.3333333333,60.6666666667,63.0,87.0,-1,3.0,-1,-1,18.6666666667,87.0,73.0,110.0,55.3333333333,71.3333333333,168.666666667,208.0,31.0,31.3333333333,24.3333333333,26.6666666667,73.6666666667,105.333333333,56.3333333333,72.3333333333,77.0,130.333333333,61.6666666667,89.0,-1,-1,38.3333333333,48.3333333333
宜宾学院,11.3333333333,18.3333333333,6.33333333333,14.0,10.3333333333,12.0,1.33333333333,2.66666666667,9.66666666667,-1,9.66666666667,-1,16.6666666667,7.0,8.33333333333,7.66666666667,13.0,8.0,-1,-1,-1,-1,-11.0,-6.0,-1,39.0,36.6666666667,40.0,11.0,12.0,7.0,18.0,10.3333333333,11.6666666667,-1,-1,18.3333333333,16.3333333333,-1,-1,25.6666666667,26.0,6.0,4.33333333333,140.333333333,145.666666667,1.66666666667,1.66666666667,-1,-1,-1,-1,-1,-1,27.6666666667,48.6666666667,3.5,7.33333333333,-1,-1,32.3333333333,31.6666666667
浙江大学,129.333333333,181.666666667,137.333333333,176.0,155.333333333,228.333333333,-1,202.666666667,81.5,240.0,135.0,203.0,139.333333333,230.0,153.0,263.666666667,142.666666667,219.666666667,190.333333333,250.666666667,194.666666667,264.333333333,-1,250.666666667,111.333333333,154.0,-1,268.333333333,125.0,194.0,135.0,208.666666667,136.333333333,194.333333333,132.666666667,178.333333333,135.666666667,192.333333333,155.666666667,217.333333333,-1,276.0,119.0,185.333333333,239.666666667,301.666666667,73.3333333333,81.6666666667,108.666666667,149.0,140.666666667,196.666666667,-1,179.666666667,180.0,225.333333333,117.666666667,185.333333333,-1,323.333333333,156.0,253.0
徐州工程学院,33.3333333333,28.0,15.0,25.3333333333,-1,-1,14.0,13.0,-1,-1,12.3333333333,3.0,19.0,28.0,15.3333333333,15.0,13.0,11.0,29.0,50.0,9.0,60.0,33.0,22.0,3.5,5.33333333333,63.0,76.0,-1,-1,13.0,39.0,27.3333333333,44.0,-1,-1,24.0,42.0,4.66666666667,-1.66666666667,-1,-1,30.3333333333,-1,156.0,170.666666667,9.0,11.6666666667,-2.0,6.0,17.0,35.3333333333,12.0,37.0,57.0,62.0,31.3333333333,40.0,-1,-1,-1,42.3333333333
江苏第二师范学院,32.5,30.0,-1,-1,-1,-1,10.0,-5.0,13.5,14.0,-1,-1,22.0,21.0,23.0,29.6666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57.0,35.0,-1,-1,35.0,22.0,27.5,30.5,-1,-1,32.0,28.0,-1,-1,-1,-1,-1,-1,-1,-1,15.0,17.3333333333,-1,-1,30.0,23.5,25.0,15.0,67.0,67.0,29.0,25.5,-1,-1,25.0,12.5
江苏警官学院,42.3333333333,35.3333333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21.3333333333,18.0,60.0,58.0,-1,-1,39.3333333333,55.3333333333,47.0,44.6666666667,-1,-1,41.0,42.0,-1,-1,-1,-1,33.5,53.5,173.0,204.333333333,25.0,37.3333333333,21.6666666667,30.0,47.3333333333,63.3333333333,35.0,36.0,72.3333333333,84.6666666667,40.6666666667,48.3333333333,-1,-1,111.0,12.0
北京工业大学,64.5,110.0,-1,98.6666666667,-1,125.333333333,76.6666666667,117.0,-1,113.0,-1,96.6666666667,108.0,145.666666667,115.0,158.666666667,100.0,142.333333333,-1,160.333333333,136.5,158.333333333,100.333333333,117.0,63.6666666667,81.0,135.0,181.666666667,63.0,113.666666667,-1,134.0,-1,132.0,78.3333333333,104.0,104.5,137.0,-1,145.0,108.0,201.333333333,-1,118.666666667,209.333333333,258.666666667,36.6666666667,44.0,-1,97.0,96.5,140.0,-1,107.666666667,-1,177.0,75.0,114.0,-1,-1,107.333333333,139.333333333
广东外语外贸大学,96.0,118.333333333,100.666666667,103.666666667,105.666666667,127.0,82.5,97.0,-1,-1,-1,-1,126.0,157.0,136.333333333,177.666666667,-1,-1,148.666666667,161.0,155.333333333,187.0,152.666666667,162.666666667,70.3333333333,94.6666666667,156.0,200.0,83.0,119.0,108.0,150.0,94.3333333333,117.333333333,81.3333333333,96.3333333333,90.3333333333,113.0,-1,-1,-1,-1,82.0,111.333333333,217.333333333,257.666666667,44.0,39.3333333333,-1,-1,-1,-1,89.6666666667,117.666666667,140.0,193.666666667,80.6666666667,110.333333333,-1,-1,-1,-1
兰州大学,83.6666666667,118.333333333,88.3333333333,108.0,97.0,137.666666667,88.6666666667,129.0,68.3333333333,118.0,71.3333333333,94.3333333333,113.0,149.0,115.333333333,172.333333333,104.333333333,150.0,137.666666667,163.0,144.0,188.666666667,103.666666667,108.666666667,63.0,85.6666666667,135.333333333,172.0,76.3333333333,118.0,91.3333333333,136.666666667,98.0,134.666666667,94.0,106.0,95.3333333333,129.333333333,103.666666667,144.333333333,138.666666667,200.666666667,82.6666666667,122.666666667,207.666666667,256.666666667,42.3333333333,47.6666666667,60.6666666667,89.0,100.666666667,146.333333333,74.6666666667,106.666666667,132.0,184.666666667,78.3333333333,122.0,177.666666667,173.0,129.666666667,148.666666667
唐山学院,-1,-1,-1,13.0,18.3333333333,21.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.0,17.0,-1,29.3333333333,-1,46.6666666667,-1,-1,-1,-1,-1,-1,30.0,11.0,14.6666666667,19.3333333333,21.0,33.0,-1,-1,29.0,37.0,13.3333333333,16.0,68.0,60.3333333333,19.0,26.0,-1,-1,-1,-1,-1,-1,23.0,29.3333333333,-1,-1,-1,-1,17.0,27.6666666667,-1,-1,-1,-1
邢台学院,24.3333333333,24.6666666667,8.33333333333,12.0,7.0,9.5,8.5,7.0,9.66666666667,15.0,12.6666666667,1.0,10.0,3.0,14.0,40.0,4.0,7.0,26.3333333333,19.3333333333,21.6666666667,24.6666666667,-1.33333333333,2.66666666667,5.33333333333,7.0,52.0,26.0,11.0,15.6666666667,-1,-1,15.0,15.6666666667,-1,-1,16.6666666667,18.6666666667,-0.666666666667,1.33333333333,29.0,37.6666666667,-1,-1,149.0,146.666666667,-1,-1,-1,-1,14.0,36.0,-0.666666666667,-8.0,31.3333333333,61.5,7.0,16.0,-1,-1,15.6666666667,-0.999
北京体育大学,79.6666666667,90.0,79.3333333333,73.0,84.0,85.6666666667,64.6666666667,80.3333333333,66.6666666667,78.3333333333,59.0,51.3333333333,96.3333333333,108.0,98.6666666667,114.333333333,101.0,127.333333333,133.666666667,137.333333333,139.0,164.0,92.0,73.3333333333,60.3333333333,72.6666666667,127.333333333,141.0,67.6666666667,85.3333333333,83.6666666667,99.3333333333,76.0,86.6666666667,83.6666666667,78.3333333333,83.6666666667,98.3333333333,93.6666666667,120.0,127.333333333,168.0,73.6666666667,97.6666666667,201.333333333,229.666666667,34.3333333333,35.0,51.5,86.3333333333,94.0,124.666666667,57.3333333333,67.6666666667,121.666666667,149.666666667,65.0,85.6666666667,22.0,44.0,115.0,111.0
安徽工业大学,-1,46.0,-1,36.0,-1,54.0,-1,75.0,-1,-1,-1,-1,-1,-1,-1,111.0,-1,32.6666666667,-1,105.666666667,-1,84.0,-1,-1,-1,30.6666666667,-1,105.666666667,-1,55.6666666667,-1,67.0,-1,89.6666666667,-1,12.0,-1,86.3333333333,-1,-1,-1,100.0,-1,72.0,227.0,193.666666667,22.5,27.3333333333,15.5,27.5,57.3333333333,99.0,70.0,61.6666666667,42.0,102.666666667,51.6666666667,75.3333333333,-1,-1,-1,16.5
滨州医学院,33.6666666667,51.3333333333,4.0,36.3333333333,20.0,52.3333333333,25.0,51.3333333333,-1,24.3333333333,15.0,30.6666666667,34.3333333333,70.6666666667,21.6666666667,72.6666666667,0.5,48.6666666667,39.6666666667,69.0,35.0,83.6666666667,-1,27.3333333333,-0.999,16.0,37.0,80.3333333333,11.0,30.3333333333,37.3333333333,60.6666666667,36.0,66.0,-1,18.0,32.0,58.3333333333,21.6666666667,57.0,44.3333333333,87.6666666667,22.0,48.6666666667,156.333333333,212.666666667,16.0,15.3333333333,-1,16.6666666667,32.6666666667,63.3333333333,5.33333333333,40.6666666667,65.3333333333,106.0,20.3333333333,37.0,-1,-1,-1,-1
山西中医学院,39.6666666667,39.3333333333,20.6666666667,29.6666666667,42.0,32.0,37.3333333333,29.6666666667,31.6666666667,13.3333333333,19.3333333333,8.0,44.6666666667,40.3333333333,37.6666666667,31.0,35.5,22.0,52.0,43.0,56.0,54.3333333333,14.3333333333,2.66666666667,17.3333333333,13.0,63.0,58.6666666667,25.3333333333,13.0,38.6666666667,41.3333333333,47.6666666667,45.0,36.5,9.5,37.3333333333,39.0,22.0,24.3333333333,56.6666666667,59.6666666667,46.0,62.3333333333,171.0,173.666666667,17.3333333333,11.3333333333,19.5,24.5,42.0,33.0,19.0,8.0,62.0,66.3333333333,27.6666666667,22.0,-1,-1,-1,-1
南京林业大学,55.6666666667,62.3333333333,60.0,65.0,45.3333333333,44.3333333333,58.3333333333,78.6666666667,60.3333333333,83.0,23.0,21.6666666667,85.6666666667,84.3333333333,85.0,116.666666667,78.6666666667,105.666666667,108.333333333,124.0,93.0,142.666666667,84.6666666667,73.6666666667,38.0,41.6666666667,99.3333333333,113.666666667,45.3333333333,57.6666666667,69.3333333333,104.333333333,67.0,93.3333333333,30.0,44.3333333333,67.6666666667,89.6666666667,41.0,47.0,106.0,143.666666667,54.0,79.0,174.333333333,203.666666667,36.6666666667,34.6666666667,21.0,35.6666666667,79.6666666667,118.666666667,53.0,71.3333333333,109.0,135.0,65.0,90.0,120.666666667,178.0,69.3333333333,60.6666666667
中国青年政治学院,94.6666666667,145.0,87.3333333333,127.333333333,100.0,132.333333333,85.6666666667,133.0,82.0,122.333333333,64.3333333333,74.6666666667,119.0,174.333333333,120.333333333,181.666666667,98.3333333333,150.666666667,142.666666667,180.0,145.666666667,209.333333333,107.0,121.666666667,64.3333333333,83.3333333333,127.666666667,165.666666667,74.0,104.666666667,96.6666666667,135.333333333,89.6666666667,124.666666667,86.0,87.0,88.3333333333,113.0,86.6666666667,133.0,130.666666667,183.666666667,76.3333333333,118.666666667,211.666666667,272.333333333,47.0,54.3333333333,67.3333333333,87.0,101.333333333,146.666666667,70.3333333333,96.6666666667,125.0,182.666666667,74.6666666667,111.333333333,167.0,191.666666667,115.0,159.0
